Municipio_residencia,Estado_residencia,Municipio_ocorrencia,Estado_ocorrencia,ano,faixa_etaria,sexo,Cod_CID_10,dcid_capitulo,total_obitos
Inhumas,GO,Inhumas,GO,1997.0,20 A 29 ANOS,FEMININO,I64,IX,1
Inhumas,GO,Inhumas,GO,1997.0,20 A 29 ANOS,MASCULINO,R98,XVIII,1
Inhumas,GO,Inhumas,GO,1997.0,20 A 29 ANOS,MASCULINO,R99,XVIII,1
Inhumas,GO,Inhumas,GO,1997.0,20 A 29 ANOS,MASCULINO,V892,XX,1
Inhumas,GO,Inhumas,GO,1997.0,20 A 29 ANOS,MASCULINO,X749,XX,1
Inhumas,GO,Inhumas,GO,1997.0,20 A 29 ANOS,MASCULINO,X959,XX,1
Inhumas,GO,Inhumas,GO,1997.0,20 A 29 ANOS,MASCULINO,Y209,XX,1
Inhumas,GO,Inhumas,GO,1997.0,30 A 39 ANOS,FEMININO,I500,IX,1
Inhumas,GO,Inhumas,GO,1997.0,30 A 39 ANOS,FEMININO,V299,XX,1
Inhumas,GO,Inhumas,GO,1997.0,30 A 39 ANOS,FEMININO,V892,XX,1
Inhumas,GO,Inhumas,GO,1997.0,30 A 39 ANOS,MASCULINO,R98,XVIII,3
Inhumas,GO,Inhumas,GO,1997.0,30 A 39 ANOS,MASCULINO,R99,XVIII,1
Inhumas,GO,Inhumas,GO,1997.0,30 A 39 ANOS,MASCULINO,V099,XX,1
Inhumas,GO,Inhumas,GO,1997.0,30 A 39 ANOS,MASCULINO,W879,XX,1
Inhumas,GO,Inhumas,GO,1997.0,30 A 39 ANOS,MASCULINO,X999,XX,1
Inhumas,GO,Inhumas,GO,1997.0,40 A 49 ANOS,FEMININO,B572,I,2
Inhumas,GO,Inhumas,GO,1997.0,40 A 49 ANOS,FEMININO,I500,IX,1
Inhumas,GO,Inhumas,GO,1997.0,40 A 49 ANOS,FEMININO,F329,V,1
Inhumas,GO,Inhumas,GO,1997.0,40 A 49 ANOS,FEMININO,R98,XVIII,1
Inhumas,GO,Inhumas,GO,1997.0,40 A 49 ANOS,MASCULINO,B572,I,1
Inhumas,GO,Inhumas,GO,1997.0,40 A 49 ANOS,MASCULINO,K746,XI,1
Inhumas,GO,Inhumas,GO,1997.0,40 A 49 ANOS,MASCULINO,R961,XVIII,1
Inhumas,GO,Inhumas,GO,1997.0,40 A 49 ANOS,MASCULINO,R98,XVIII,4
Inhumas,GO,Inhumas,GO,1997.0,40 A 49 ANOS,MASCULINO,R99,XVIII,3
Inhumas,GO,Inhumas,GO,1997.0,40 A 49 ANOS,MASCULINO,V892,XX,1
Inhumas,GO,Inhumas,GO,1997.0,50 A 59 ANOS,FEMININO,B572,I,1
Inhumas,GO,Inhumas,GO,1997.0,50 A 59 ANOS,FEMININO,C229,II,1
Inhumas,GO,Inhumas,GO,1997.0,50 A 59 ANOS,FEMININO,C55,II,1
Inhumas,GO,Inhumas,GO,1997.0,50 A 59 ANOS,FEMININO,E149,IV,2
Inhumas,GO,Inhumas,GO,1997.0,50 A 59 ANOS,FEMININO,I219,IX,2
Inhumas,GO,Inhumas,GO,1997.0,50 A 59 ANOS,FEMININO,K729,XI,1
Inhumas,GO,Inhumas,GO,1997.0,50 A 59 ANOS,FEMININO,R98,XVIII,4
Inhumas,GO,Inhumas,GO,1997.0,50 A 59 ANOS,MASCULINO,B572,I,2
Inhumas,GO,Inhumas,GO,1997.0,50 A 59 ANOS,MASCULINO,I110,IX,1
Inhumas,GO,Inhumas,GO,1997.0,50 A 59 ANOS,MASCULINO,I429,IX,1
Inhumas,GO,Inhumas,GO,1997.0,50 A 59 ANOS,MASCULINO,I509,IX,2
Inhumas,GO,Inhumas,GO,1997.0,50 A 59 ANOS,MASCULINO,I64,IX,1
Inhumas,GO,Inhumas,GO,1997.0,50 A 59 ANOS,MASCULINO,R98,XVIII,4
Inhumas,GO,Inhumas,GO,1997.0,50 A 59 ANOS,MASCULINO,R99,XVIII,3
Inhumas,GO,Inhumas,GO,1997.0,50 A 59 ANOS,MASCULINO,X959,XX,2
Inhumas,GO,Inhumas,GO,1997.0,50 A 59 ANOS,MASCULINO,Y349,XX,1
Inhumas,GO,Inhumas,GO,1997.0,60 A 69 ANOS,FEMININO,C349,II,1
Inhumas,GO,Inhumas,GO,1997.0,60 A 69 ANOS,FEMININO,C679,II,1
Inhumas,GO,Inhumas,GO,1997.0,60 A 69 ANOS,FEMININO,E509,IV,1
Inhumas,GO,Inhumas,GO,1997.0,60 A 69 ANOS,FEMININO,I255,IX,1
Inhumas,GO,Inhumas,GO,1997.0,60 A 69 ANOS,FEMININO,I420,IX,1
Inhumas,GO,Inhumas,GO,1997.0,60 A 69 ANOS,FEMININO,I500,IX,2
Inhumas,GO,Inhumas,GO,1997.0,60 A 69 ANOS,FEMININO,J449,X,1
Inhumas,GO,Inhumas,GO,1997.0,60 A 69 ANOS,FEMININO,R98,XVIII,6
Inhumas,GO,Inhumas,GO,1997.0,60 A 69 ANOS,IGNORADO,C710,II,1
Inhumas,GO,Inhumas,GO,1997.0,60 A 69 ANOS,MASCULINO,C259,II,1
Inhumas,GO,Inhumas,GO,1997.0,60 A 69 ANOS,MASCULINO,E149,IV,1
Inhumas,GO,Inhumas,GO,1997.0,60 A 69 ANOS,MASCULINO,I219,IX,1
Inhumas,GO,Inhumas,GO,1997.0,60 A 69 ANOS,MASCULINO,I500,IX,1
Inhumas,GO,Inhumas,GO,1997.0,60 A 69 ANOS,MASCULINO,J439,X,1
Inhumas,GO,Inhumas,GO,1997.0,60 A 69 ANOS,MASCULINO,R98,XVIII,2
Inhumas,GO,Inhumas,GO,1997.0,70 A 79 ANOS,FEMININO,B572,I,1
Inhumas,GO,Inhumas,GO,1997.0,70 A 79 ANOS,FEMININO,E140,IV,1
Inhumas,GO,Inhumas,GO,1997.0,70 A 79 ANOS,FEMININO,I219,IX,1
Inhumas,GO,Inhumas,GO,1997.0,70 A 79 ANOS,FEMININO,I348,IX,1
Inhumas,GO,Inhumas,GO,1997.0,70 A 79 ANOS,FEMININO,I500,IX,1
Inhumas,GO,Inhumas,GO,1997.0,70 A 79 ANOS,FEMININO,I509,IX,2
Inhumas,GO,Inhumas,GO,1997.0,70 A 79 ANOS,FEMININO,I64,IX,2
Inhumas,GO,Inhumas,GO,1997.0,70 A 79 ANOS,FEMININO,R98,XVIII,3
Inhumas,GO,Inhumas,GO,1997.0,70 A 79 ANOS,IGNORADO,J449,X,1
Inhumas,GO,Inhumas,GO,1997.0,70 A 79 ANOS,MASCULINO,B572,I,1
Inhumas,GO,Inhumas,GO,1997.0,70 A 79 ANOS,MASCULINO,C61,II,1
Inhumas,GO,Inhumas,GO,1997.0,70 A 79 ANOS,MASCULINO,C920,II,1
Inhumas,GO,Inhumas,GO,1997.0,70 A 79 ANOS,MASCULINO,D649,III,1
Inhumas,GO,Inhumas,GO,1997.0,70 A 79 ANOS,MASCULINO,I10,IX,1
Inhumas,GO,Inhumas,GO,1997.0,70 A 79 ANOS,MASCULINO,I219,IX,3
Inhumas,GO,Inhumas,GO,1997.0,70 A 79 ANOS,MASCULINO,I713,IX,1
Inhumas,GO,Inhumas,GO,1997.0,70 A 79 ANOS,MASCULINO,J189,X,1
Inhumas,GO,Inhumas,GO,1997.0,70 A 79 ANOS,MASCULINO,J449,X,2
Inhumas,GO,Inhumas,GO,1997.0,70 A 79 ANOS,MASCULINO,K274,XI,1
Inhumas,GO,Inhumas,GO,1997.0,70 A 79 ANOS,MASCULINO,K729,XI,1
Inhumas,GO,Inhumas,GO,1997.0,70 A 79 ANOS,MASCULINO,K920,XI,1
Inhumas,GO,Inhumas,GO,1997.0,70 A 79 ANOS,MASCULINO,R98,XVIII,8
Inhumas,GO,Inhumas,GO,1997.0,80 ANOS E MAIS,FEMININO,C539,II,1
Inhumas,GO,Inhumas,GO,1997.0,80 ANOS E MAIS,FEMININO,I10,IX,1
Inhumas,GO,Inhumas,GO,1997.0,80 ANOS E MAIS,FEMININO,I219,IX,1
Inhumas,GO,Inhumas,GO,1997.0,80 ANOS E MAIS,FEMININO,I428,IX,1
Inhumas,GO,Inhumas,GO,1997.0,80 ANOS E MAIS,FEMININO,I64,IX,2
Inhumas,GO,Inhumas,GO,1997.0,80 ANOS E MAIS,FEMININO,J180,X,1
Inhumas,GO,Inhumas,GO,1997.0,80 ANOS E MAIS,FEMININO,J189,X,1
Inhumas,GO,Inhumas,GO,1997.0,80 ANOS E MAIS,FEMININO,J439,X,1
Inhumas,GO,Inhumas,GO,1997.0,80 ANOS E MAIS,FEMININO,K220,XI,1
Inhumas,GO,Inhumas,GO,1997.0,80 ANOS E MAIS,FEMININO,R64,XVIII,1
Inhumas,GO,Inhumas,GO,1997.0,80 ANOS E MAIS,FEMININO,R98,XVIII,5
Inhumas,GO,Inhumas,GO,1997.0,80 ANOS E MAIS,IGNORADO,J180,X,1
Inhumas,GO,Inhumas,GO,1997.0,80 ANOS E MAIS,MASCULINO,C679,II,1
Inhumas,GO,Inhumas,GO,1997.0,80 ANOS E MAIS,MASCULINO,E149,IV,2
Inhumas,GO,Inhumas,GO,1997.0,80 ANOS E MAIS,MASCULINO,I209,IX,1
Inhumas,GO,Inhumas,GO,1997.0,80 ANOS E MAIS,MASCULINO,I490,IX,1
Inhumas,GO,Inhumas,GO,1997.0,80 ANOS E MAIS,MASCULINO,I500,IX,1
Inhumas,GO,Inhumas,GO,1997.0,80 ANOS E MAIS,MASCULINO,I64,IX,2
Inhumas,GO,Inhumas,GO,1997.0,80 ANOS E MAIS,MASCULINO,J189,X,1
Inhumas,GO,Inhumas,GO,1997.0,80 ANOS E MAIS,MASCULINO,J449,X,1
Inhumas,GO,Inhumas,GO,1997.0,80 ANOS E MAIS,MASCULINO,J969,X,1
Inhumas,GO,Inhumas,GO,1997.0,80 ANOS E MAIS,MASCULINO,R64,XVIII,1
Inhumas,GO,Inhumas,GO,1997.0,80 ANOS E MAIS,MASCULINO,R98,XVIII,8
Inhumas,GO,Inhumas,GO,1997.0,NÃƒO INFORMADO,FEMININO,E149,IV,1
Inhumas,GO,Inhumas,GO,1997.0,NÃƒO INFORMADO,FEMININO,Q899,XVII,1
Inhumas,GO,Inhumas,GO,1997.0,NÃƒO INFORMADO,FEMININO,R98,XVIII,1
Inhumas,GO,Inhumas,GO,1997.0,NÃƒO INFORMADO,MASCULINO,P021,XVI,1
Inhumas,GO,Inhumas,GO,1997.0,NÃƒO INFORMADO,MASCULINO,R98,XVIII,3
Inhumas,GO,MunicÃ­pio ignorado - GO,GO,1997.0,60 A 69 ANOS,FEMININO,I671,IX,1
Inhumas,GO,AnÃ¡polis,GO,1998.0,40 A 49 ANOS,FEMININO,C921,II,1
Inhumas,GO,Anicuns,GO,1998.0,20 A 29 ANOS,MASCULINO,V892,XX,1
Inhumas,GO,Aparecida de GoiÃ¢nia,GO,1998.0,40 A 49 ANOS,IGNORADO,J449,X,1
Inhumas,GO,Aparecida de GoiÃ¢nia,GO,1998.0,50 A 59 ANOS,MASCULINO,B572,I,1
Inhumas,GO,Aparecida de GoiÃ¢nia,GO,1998.0,60 A 69 ANOS,FEMININO,I500,IX,1
Inhumas,GO,Araguapaz,GO,1998.0,50 A 59 ANOS,FEMININO,I509,IX,1
Inhumas,GO,Campestre de GoiÃ¡s,GO,1998.0,40 A 49 ANOS,MASCULINO,,,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,01 A 04 ANOS,FEMININO,C717,II,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,15 A 19 ANOS,FEMININO,V892,XX,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,20 A 29 ANOS,FEMININO,I619,IX,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,20 A 29 ANOS,MASCULINO,C629,II,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,20 A 29 ANOS,MASCULINO,V892,XX,2
Inhumas,GO,GoiÃ¢nia,GO,1998.0,30 A 39 ANOS,FEMININO,A199,I,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,30 A 39 ANOS,FEMININO,I429,IX,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,30 A 39 ANOS,FEMININO,J189,X,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,30 A 39 ANOS,IGNORADO,I500,IX,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,30 A 39 ANOS,MASCULINO,B221,I,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,30 A 39 ANOS,MASCULINO,I219,IX,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,30 A 39 ANOS,MASCULINO,G919,VI,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,40 A 49 ANOS,FEMININO,E141,IV,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,40 A 49 ANOS,FEMININO,I728,IX,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,40 A 49 ANOS,MASCULINO,B572,I,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,40 A 49 ANOS,MASCULINO,C169,II,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,40 A 49 ANOS,MASCULINO,C23,II,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,40 A 49 ANOS,MASCULINO,I710,IX,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,40 A 49 ANOS,MASCULINO,R98,XVIII,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,50 A 59 ANOS,MASCULINO,A35,I,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,50 A 59 ANOS,MASCULINO,B572,I,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,50 A 59 ANOS,MASCULINO,C61,II,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,50 A 59 ANOS,MASCULINO,J189,X,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,50 A 59 ANOS,MASCULINO,N19,XIV,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,60 A 69 ANOS,FEMININO,E141,IV,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,60 A 69 ANOS,FEMININO,I279,IX,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,60 A 69 ANOS,FEMININO,I619,IX,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,60 A 69 ANOS,FEMININO,I678,IX,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,60 A 69 ANOS,FEMININO,K922,XI,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,60 A 69 ANOS,MASCULINO,C229,II,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,60 A 69 ANOS,MASCULINO,C349,II,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,60 A 69 ANOS,MASCULINO,E149,IV,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,60 A 69 ANOS,MASCULINO,I64,IX,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,60 A 69 ANOS,MASCULINO,I678,IX,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,60 A 69 ANOS,MASCULINO,K85,XI,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,60 A 69 ANOS,MASCULINO,R98,XVIII,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,70 A 79 ANOS,FEMININO,I429,IX,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,70 A 79 ANOS,FEMININO,J449,X,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,70 A 79 ANOS,FEMININO,K593,XI,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,70 A 79 ANOS,FEMININO,R99,XVIII,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,70 A 79 ANOS,MASCULINO,I678,IX,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,70 A 79 ANOS,MASCULINO,K746,XI,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,80 ANOS E MAIS,FEMININO,C679,II,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,80 ANOS E MAIS,FEMININO,E878,IV,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,80 ANOS E MAIS,FEMININO,I64,IX,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,80 ANOS E MAIS,FEMININO,I749,IX,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,80 ANOS E MAIS,FEMININO,X090,XX,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,80 ANOS E MAIS,MASCULINO,A09,I,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,80 ANOS E MAIS,MASCULINO,I500,IX,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,80 ANOS E MAIS,MASCULINO,I724,IX,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,80 ANOS E MAIS,MASCULINO,K659,XI,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,80 ANOS E MAIS,MASCULINO,Y249,XX,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,NÃƒO INFORMADO,FEMININO,J189,X,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,NÃƒO INFORMADO,FEMININO,P210,XVI,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,NÃƒO INFORMADO,FEMININO,P240,XVI,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,NÃƒO INFORMADO,FEMININO,P369,XVI,2
Inhumas,GO,GoiÃ¢nia,GO,1998.0,NÃƒO INFORMADO,MASCULINO,P220,XVI,1
Inhumas,GO,GoiÃ¢nia,GO,1998.0,NÃƒO INFORMADO,MASCULINO,P285,XVI,2
Inhumas,GO,Inhumas,GO,1998.0,05 A 09 ANOS,FEMININO,R99,XVIII,1
Inhumas,GO,Inhumas,GO,1998.0,10 A 14 ANOS,FEMININO,A419,I,1
Inhumas,GO,Inhumas,GO,1998.0,10 A 14 ANOS,MASCULINO,Y219,XX,1
Inhumas,GO,Inhumas,GO,1998.0,15 A 19 ANOS,MASCULINO,C710,II,1
Inhumas,GO,Inhumas,GO,1998.0,15 A 19 ANOS,MASCULINO,R092,XVIII,1
Inhumas,GO,Inhumas,GO,1998.0,20 A 29 ANOS,FEMININO,C56,II,1
Inhumas,GO,Inhumas,GO,1998.0,20 A 29 ANOS,FEMININO,G809,VI,1
Inhumas,GO,Inhumas,GO,1998.0,20 A 29 ANOS,MASCULINO,V892,XX,1
Inhumas,GO,Inhumas,GO,1998.0,20 A 29 ANOS,MASCULINO,X959,XX,1
Inhumas,GO,Inhumas,GO,1998.0,30 A 39 ANOS,FEMININO,C509,II,1
Inhumas,GO,Inhumas,GO,1998.0,30 A 39 ANOS,FEMININO,R64,XVIII,1
Inhumas,GO,Inhumas,GO,1998.0,30 A 39 ANOS,FEMININO,R98,XVIII,1
Inhumas,GO,Inhumas,GO,1998.0,30 A 39 ANOS,FEMININO,R99,XVIII,1
Inhumas,GO,Inhumas,GO,1998.0,30 A 39 ANOS,MASCULINO,I219,IX,1
Inhumas,GO,Inhumas,GO,1998.0,30 A 39 ANOS,MASCULINO,I429,IX,1
Inhumas,GO,Inhumas,GO,1998.0,30 A 39 ANOS,MASCULINO,R98,XVIII,1
Inhumas,GO,Inhumas,GO,1998.0,30 A 39 ANOS,MASCULINO,R99,XVIII,1
Inhumas,GO,Inhumas,GO,1998.0,30 A 39 ANOS,MASCULINO,X959,XX,1
Inhumas,GO,Inhumas,GO,1998.0,30 A 39 ANOS,MASCULINO,X999,XX,1
Inhumas,GO,Inhumas,GO,1998.0,40 A 49 ANOS,FEMININO,C56,II,1
Inhumas,GO,Inhumas,GO,1998.0,40 A 49 ANOS,FEMININO,I110,IX,1
Inhumas,GO,Inhumas,GO,1998.0,40 A 49 ANOS,FEMININO,I619,IX,1
Inhumas,GO,Inhumas,GO,1998.0,40 A 49 ANOS,FEMININO,R98,XVIII,1
Inhumas,GO,Inhumas,GO,1998.0,40 A 49 ANOS,IGNORADO,R98,XVIII,1
Inhumas,GO,Inhumas,GO,1998.0,40 A 49 ANOS,MASCULINO,B572,I,3
Inhumas,GO,Inhumas,GO,1998.0,40 A 49 ANOS,MASCULINO,C169,II,1
Inhumas,GO,Inhumas,GO,1998.0,40 A 49 ANOS,MASCULINO,C249,II,1
Inhumas,GO,Inhumas,GO,1998.0,40 A 49 ANOS,MASCULINO,C819,II,1
Inhumas,GO,Inhumas,GO,1998.0,40 A 49 ANOS,MASCULINO,I509,IX,1
Inhumas,GO,Inhumas,GO,1998.0,40 A 49 ANOS,MASCULINO,R98,XVIII,2
Inhumas,GO,Inhumas,GO,1998.0,40 A 49 ANOS,MASCULINO,R99,XVIII,1
Inhumas,GO,Inhumas,GO,1998.0,40 A 49 ANOS,MASCULINO,Y294,XX,1
Inhumas,GO,Inhumas,GO,1998.0,50 A 59 ANOS,FEMININO,C250,II,1
Inhumas,GO,Inhumas,GO,1998.0,50 A 59 ANOS,FEMININO,E149,IV,1
Inhumas,GO,Inhumas,GO,1998.0,50 A 59 ANOS,FEMININO,I219,IX,1
Inhumas,GO,Inhumas,GO,1998.0,50 A 59 ANOS,FEMININO,I64,IX,1
Inhumas,GO,Inhumas,GO,1998.0,50 A 59 ANOS,MASCULINO,E149,IV,1
Inhumas,GO,Inhumas,GO,1998.0,50 A 59 ANOS,MASCULINO,E169,IV,1
Inhumas,GO,Inhumas,GO,1998.0,50 A 59 ANOS,MASCULINO,I219,IX,1
Inhumas,GO,Inhumas,GO,1998.0,50 A 59 ANOS,MASCULINO,I64,IX,2
Inhumas,GO,Inhumas,GO,1998.0,50 A 59 ANOS,MASCULINO,J449,X,1
Inhumas,GO,Inhumas,GO,1998.0,50 A 59 ANOS,MASCULINO,R98,XVIII,5
Inhumas,GO,Inhumas,GO,1998.0,50 A 59 ANOS,MASCULINO,R99,XVIII,1
Inhumas,GO,Inhumas,GO,1998.0,60 A 69 ANOS,FEMININO,C169,II,1
Inhumas,GO,Inhumas,GO,1998.0,60 A 69 ANOS,FEMININO,C349,II,1
Inhumas,GO,Inhumas,GO,1998.0,60 A 69 ANOS,FEMININO,I517,IX,1
Inhumas,GO,Inhumas,GO,1998.0,60 A 69 ANOS,FEMININO,I619,IX,1
Inhumas,GO,Inhumas,GO,1998.0,60 A 69 ANOS,FEMININO,J439,X,1
Inhumas,GO,Inhumas,GO,1998.0,60 A 69 ANOS,FEMININO,R98,XVIII,1
Inhumas,GO,Inhumas,GO,1998.0,60 A 69 ANOS,MASCULINO,A158,I,1
Inhumas,GO,Inhumas,GO,1998.0,60 A 69 ANOS,MASCULINO,B572,I,1
Inhumas,GO,Inhumas,GO,1998.0,60 A 69 ANOS,MASCULINO,R98,XVIII,3
Inhumas,GO,Inhumas,GO,1998.0,60 A 69 ANOS,MASCULINO,R99,XVIII,1
Inhumas,GO,Inhumas,GO,1998.0,70 A 79 ANOS,FEMININO,B572,I,2
Inhumas,GO,Inhumas,GO,1998.0,70 A 79 ANOS,FEMININO,B573,I,1
Inhumas,GO,Inhumas,GO,1998.0,70 A 79 ANOS,FEMININO,C229,II,1
Inhumas,GO,Inhumas,GO,1998.0,70 A 79 ANOS,FEMININO,C23,II,1
Inhumas,GO,Inhumas,GO,1998.0,70 A 79 ANOS,FEMININO,I10,IX,1
Inhumas,GO,Inhumas,GO,1998.0,70 A 79 ANOS,FEMININO,I500,IX,2
Inhumas,GO,Inhumas,GO,1998.0,70 A 79 ANOS,FEMININO,I509,IX,1
Inhumas,GO,Inhumas,GO,1998.0,70 A 79 ANOS,FEMININO,I719,IX,1
Inhumas,GO,Inhumas,GO,1998.0,70 A 79 ANOS,FEMININO,R98,XVIII,5
Inhumas,GO,Inhumas,GO,1998.0,70 A 79 ANOS,MASCULINO,A419,I,2
Inhumas,GO,Inhumas,GO,1998.0,70 A 79 ANOS,MASCULINO,C349,II,1
Inhumas,GO,Inhumas,GO,1998.0,70 A 79 ANOS,MASCULINO,C61,II,1
Inhumas,GO,Inhumas,GO,1998.0,70 A 79 ANOS,MASCULINO,C710,II,1
Inhumas,GO,Inhumas,GO,1998.0,70 A 79 ANOS,MASCULINO,I219,IX,3
Inhumas,GO,Inhumas,GO,1998.0,70 A 79 ANOS,MASCULINO,I429,IX,1
Inhumas,GO,Inhumas,GO,1998.0,70 A 79 ANOS,MASCULINO,I509,IX,1
Inhumas,GO,Inhumas,GO,1998.0,70 A 79 ANOS,MASCULINO,J449,X,1
Inhumas,GO,Inhumas,GO,1998.0,70 A 79 ANOS,MASCULINO,R98,XVIII,5
Inhumas,GO,Inhumas,GO,1998.0,70 A 79 ANOS,MASCULINO,V892,XX,1
Inhumas,GO,Inhumas,GO,1998.0,70 A 79 ANOS,MASCULINO,Y349,XX,1
Inhumas,GO,Inhumas,GO,1998.0,80 ANOS E MAIS,FEMININO,B572,I,2
Inhumas,GO,Inhumas,GO,1998.0,80 ANOS E MAIS,FEMININO,C349,II,1
Inhumas,GO,Inhumas,GO,1998.0,80 ANOS E MAIS,FEMININO,C716,II,1
Inhumas,GO,Inhumas,GO,1998.0,80 ANOS E MAIS,FEMININO,I219,IX,1
Inhumas,GO,Inhumas,GO,1998.0,80 ANOS E MAIS,FEMININO,I500,IX,2
Inhumas,GO,Inhumas,GO,1998.0,80 ANOS E MAIS,FEMININO,I509,IX,1
Inhumas,GO,Inhumas,GO,1998.0,80 ANOS E MAIS,FEMININO,I709,IX,1
Inhumas,GO,Inhumas,GO,1998.0,80 ANOS E MAIS,FEMININO,J180,X,1
Inhumas,GO,Inhumas,GO,1998.0,80 ANOS E MAIS,FEMININO,J449,X,2
Inhumas,GO,Inhumas,GO,1998.0,80 ANOS E MAIS,FEMININO,J81,X,1
Inhumas,GO,Inhumas,GO,1998.0,80 ANOS E MAIS,FEMININO,K729,XI,1
Inhumas,GO,Inhumas,GO,1998.0,80 ANOS E MAIS,FEMININO,R98,XVIII,6
Inhumas,GO,Inhumas,GO,1998.0,80 ANOS E MAIS,MASCULINO,C61,II,1
Inhumas,GO,Inhumas,GO,1998.0,80 ANOS E MAIS,MASCULINO,E46,IV,1
Inhumas,GO,Inhumas,GO,1998.0,80 ANOS E MAIS,MASCULINO,R98,XVIII,1
Inhumas,GO,Inhumas,GO,1998.0,80 ANOS E MAIS,MASCULINO,R99,XVIII,1
Inhumas,GO,Inhumas,GO,1998.0,NÃƒO INFORMADO,MASCULINO,P285,XVI,1
Inhumas,GO,Inhumas,GO,1998.0,NÃƒO INFORMADO,MASCULINO,P53,XVI,1
Inhumas,GO,JoviÃ¢nia,GO,1998.0,50 A 59 ANOS,IGNORADO,B572,I,1
Inhumas,GO,MunicÃ­pio ignorado - GO,GO,1998.0,50 A 59 ANOS,FEMININO,R98,XVIII,1
Inhumas,GO,MunicÃ­pio ignorado - GO,GO,1998.0,50 A 59 ANOS,MASCULINO,K550,XI,1
Inhumas,GO,MunicÃ­pio ignorado - GO,GO,1998.0,60 A 69 ANOS,FEMININO,I219,IX,1
Inhumas,GO,MunicÃ­pio ignorado - GO,GO,1998.0,60 A 69 ANOS,FEMININO,I678,IX,1
Inhumas,GO,MunicÃ­pio ignorado - GO,GO,1998.0,60 A 69 ANOS,MASCULINO,I219,IX,1
Inhumas,GO,MunicÃ­pio ignorado - GO,GO,1998.0,70 A 79 ANOS,FEMININO,R98,XVIII,1
Inhumas,GO,MunicÃ­pio ignorado - GO,GO,1998.0,70 A 79 ANOS,IGNORADO,C259,II,1
Inhumas,GO,MunicÃ­pio ignorado - GO,GO,1998.0,70 A 79 ANOS,MASCULINO,I509,IX,1
Inhumas,GO,MunicÃ­pio ignorado - GO,GO,1998.0,70 A 79 ANOS,MASCULINO,J159,X,1
Inhumas,GO,MunicÃ­pio ignorado - GO,GO,1998.0,80 ANOS E MAIS,FEMININO,B572,I,1
