Municipio_residencia,Estado_residencia,Municipio_ocorrencia,Estado_ocorrencia,ano,faixa_etaria,sexo,Cod_CID_10,dcid_capitulo,total_obitos,DESCRICAO
Inhumas,GO,Inhumas,GO,2020.0,60 A 69 ANOS,MASCULINO,C150,II,1,Neoplasia maligna do esôfago
Inhumas,GO,Inhumas,GO,2020.0,60 A 69 ANOS,MASCULINO,C169,II,1,Neoplasia maligna do estômago
Inhumas,GO,Inhumas,GO,2020.0,60 A 69 ANOS,MASCULINO,C260,II,1,Neoplasia maligna de outros órgãos digestivos e de localizações mal definidas no aparelho digestivo
Inhumas,GO,Inhumas,GO,2020.0,60 A 69 ANOS,MASCULINO,C349,II,1,Neoplasia maligna dos brônquios e dos pulmões
Inhumas,GO,Inhumas,GO,2020.0,60 A 69 ANOS,MASCULINO,E107,IV,1,Diabetes mellitus insulino-dependente
Inhumas,GO,Inhumas,GO,2020.0,60 A 69 ANOS,MASCULINO,E112,IV,1,Diabetes mellitus não-insulino-dependente
Inhumas,GO,Inhumas,GO,2020.0,60 A 69 ANOS,MASCULINO,I10,IX,3,Hipertensão essencial (primária)
Inhumas,GO,Inhumas,GO,2020.0,60 A 69 ANOS,MASCULINO,I110,IX,1,Doença cardíaca hipertensiva
Inhumas,GO,Inhumas,GO,2020.0,60 A 69 ANOS,MASCULINO,I219,IX,3,Infarto agudo do miocárdio
Inhumas,GO,Inhumas,GO,2020.0,60 A 69 ANOS,MASCULINO,I251,IX,1,Doença isquêmica crônica do coração
Inhumas,GO,Inhumas,GO,2020.0,60 A 69 ANOS,MASCULINO,I64,IX,1,"Acidente vascular cerebral, não especificado como hemorrágico ou isquêmico"
Inhumas,GO,Inhumas,GO,2020.0,60 A 69 ANOS,MASCULINO,F102,V,1,Transtornos mentais e comportamentais devidos ao uso de álcool
Inhumas,GO,Inhumas,GO,2020.0,60 A 69 ANOS,MASCULINO,K566,XI,1,Íleo paralítico e obstrução intestinal sem hérnia
Inhumas,GO,Inhumas,GO,2020.0,60 A 69 ANOS,MASCULINO,V031,XX,1,"Pedestre traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,FEMININO,C169,II,1,Neoplasia maligna do estômago
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,FEMININO,C229,II,1,Neoplasia maligna do fígado e das vias biliares intra-hepáticas
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,FEMININO,C249,II,1,"Neoplasia maligna de outras partes, e de partes não especificadas das vias biliares"
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,FEMININO,C259,II,1,Neoplasia maligna do pâncreas
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,FEMININO,C349,II,1,Neoplasia maligna dos brônquios e dos pulmões
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,FEMININO,E119,IV,1,Diabetes mellitus não-insulino-dependente
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,FEMININO,E149,IV,1,Diabetes mellitus não especificado
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,FEMININO,I10,IX,1,Hipertensão essencial (primária)
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,FEMININO,I110,IX,3,Doença cardíaca hipertensiva
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,FEMININO,I120,IX,1,Doença renal hipertensiva
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,FEMININO,I251,IX,1,Doença isquêmica crônica do coração
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,FEMININO,I429,IX,2,Cardiomiopatias
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,FEMININO,I500,IX,1,Insuficiência cardíaca
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,FEMININO,I509,IX,2,Insuficiência cardíaca
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,FEMININO,J180,X,1,Pneumonia por microorganismo não especificada
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,MASCULINO,B342,I,1,"Doenças por vírus, de localização não especificada"
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,MASCULINO,C140,II,1,"Neoplasia maligna de outras localizações e de localizações mal definida, do lábio, cavidade oral e faringe"
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,MASCULINO,E149,IV,1,Diabetes mellitus não especificado
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,MASCULINO,I10,IX,1,Hipertensão essencial (primária)
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,MASCULINO,I110,IX,1,Doença cardíaca hipertensiva
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,MASCULINO,I429,IX,2,Cardiomiopatias
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,MASCULINO,I500,IX,1,Insuficiência cardíaca
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,MASCULINO,I509,IX,1,Insuficiência cardíaca
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,MASCULINO,I64,IX,2,"Acidente vascular cerebral, não especificado como hemorrágico ou isquêmico"
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,MASCULINO,I698,IX,1,Seqüelas de doenças cerebrovasculares
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,MASCULINO,G309,VI,1,Doença de Alzheimer
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,MASCULINO,J159,X,1,Pneumonia bacteriana não classificada em outra parte
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,MASCULINO,J189,X,1,Pneumonia por microorganismo não especificada
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,MASCULINO,J439,X,1,Enfisema
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,MASCULINO,J440,X,1,Outras doenças pulmonares obstrutivas crônicas
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,MASCULINO,J448,X,1,Outras doenças pulmonares obstrutivas crônicas
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,MASCULINO,K460,XI,1,Hérnia abdominal não especificada
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,MASCULINO,N40,XIV,1,Hiperplasia da próstata
Inhumas,GO,Inhumas,GO,2020.0,70 A 79 ANOS,MASCULINO,X708,XX,1,"Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação"
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,FEMININO,B342,I,1,"Doenças por vírus, de localização não especificada"
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,FEMININO,B573,I,1,Doença de Chagas
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,FEMININO,C20,II,1,Neoplasia maligna do reto
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,FEMININO,C449,II,1,Outras neoplasias malignas da pele
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,FEMININO,C919,II,1,Leucemia linfóide
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,FEMININO,I219,IX,3,Infarto agudo do miocárdio
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,FEMININO,I509,IX,1,Insuficiência cardíaca
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,FEMININO,I64,IX,1,"Acidente vascular cerebral, não especificado como hemorrágico ou isquêmico"
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,FEMININO,I694,IX,1,Seqüelas de doenças cerebrovasculares
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,FEMININO,G301,VI,1,Doença de Alzheimer
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,FEMININO,G309,VI,2,Doença de Alzheimer
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,FEMININO,J180,X,1,Pneumonia por microorganismo não especificada
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,FEMININO,J189,X,1,Pneumonia por microorganismo não especificada
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,FEMININO,J439,X,1,Enfisema
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,FEMININO,J690,X,2,Pneumonite devida a sólidos e líquidos
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,FEMININO,K469,XI,1,Hérnia abdominal não especificada
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,FEMININO,N390,XIV,1,Outros transtornos do trato urinário
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,FEMININO,R688,XVIII,1,Outros sintomas e sinais gerais
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,MASCULINO,B342,I,6,"Doenças por vírus, de localização não especificada"
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,MASCULINO,I10,IX,2,Hipertensão essencial (primária)
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,MASCULINO,I219,IX,6,Infarto agudo do miocárdio
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,MASCULINO,I269,IX,1,Embolia pulmonar
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,MASCULINO,I500,IX,2,Insuficiência cardíaca
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,MASCULINO,I64,IX,2,"Acidente vascular cerebral, não especificado como hemorrágico ou isquêmico"
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,MASCULINO,G20,VI,1,Doença de Parkinson
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,MASCULINO,G309,VI,1,Doença de Alzheimer
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,MASCULINO,J159,X,2,Pneumonia bacteriana não classificada em outra parte
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,MASCULINO,J439,X,2,Enfisema
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,MASCULINO,J440,X,1,Outras doenças pulmonares obstrutivas crônicas
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,MASCULINO,J441,X,1,Outras doenças pulmonares obstrutivas crônicas
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,MASCULINO,J449,X,1,Outras doenças pulmonares obstrutivas crônicas
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,MASCULINO,K746,XI,1,Fibrose e cirrose hepáticas
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,MASCULINO,N12,XIV,1,Nefrite túbulo-intersticial não especificada se aguda ou crônica
Inhumas,GO,Inhumas,GO,2020.0,80 ANOS E MAIS,MASCULINO,W109,XX,1,Queda em ou de escadas ou degraus
Inhumas,GO,ItauÃ§u,GO,2020.0,60 A 69 ANOS,MASCULINO,I259,IX,1,Doença isquêmica crônica do coração
Inhumas,GO,JordÃ¢nia,MG,2020.0,40 A 49 ANOS,MASCULINO,V299,XX,1,Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados
Inhumas,GO,MarÃ­lia,SP,2020.0,60 A 69 ANOS,MASCULINO,C221,II,1,Neoplasia maligna do fígado e das vias biliares intra-hepáticas
Inhumas,GO,NerÃ³polis,GO,2020.0,30 A 39 ANOS,FEMININO,C509,II,1,Neoplasia maligna da mama
Inhumas,GO,NerÃ³polis,GO,2020.0,30 A 39 ANOS,MASCULINO,K703,XI,1,Doença alcoólica do fígado
Inhumas,GO,NerÃ³polis,GO,2020.0,40 A 49 ANOS,MASCULINO,F102,V,1,Transtornos mentais e comportamentais devidos ao uso de álcool
Inhumas,GO,NerÃ³polis,GO,2020.0,50 A 59 ANOS,FEMININO,B342,I,1,"Doenças por vírus, de localização não especificada"
Inhumas,GO,NerÃ³polis,GO,2020.0,50 A 59 ANOS,FEMININO,I509,IX,2,Insuficiência cardíaca
Inhumas,GO,NerÃ³polis,GO,2020.0,50 A 59 ANOS,MASCULINO,A419,I,1,Outras septicemias
Inhumas,GO,NerÃ³polis,GO,2020.0,50 A 59 ANOS,MASCULINO,B342,I,4,"Doenças por vírus, de localização não especificada"
Inhumas,GO,NerÃ³polis,GO,2020.0,50 A 59 ANOS,MASCULINO,J189,X,1,Pneumonia por microorganismo não especificada
Inhumas,GO,NerÃ³polis,GO,2020.0,60 A 69 ANOS,FEMININO,B342,I,2,"Doenças por vírus, de localização não especificada"
Inhumas,GO,NerÃ³polis,GO,2020.0,60 A 69 ANOS,FEMININO,I110,IX,1,Doença cardíaca hipertensiva
Inhumas,GO,NerÃ³polis,GO,2020.0,60 A 69 ANOS,FEMININO,I442,IX,1,Bloqueio atrioventricular e do ramo esquerdo
Inhumas,GO,NerÃ³polis,GO,2020.0,60 A 69 ANOS,FEMININO,I500,IX,1,Insuficiência cardíaca
Inhumas,GO,NerÃ³polis,GO,2020.0,60 A 69 ANOS,FEMININO,J440,X,1,Outras doenças pulmonares obstrutivas crônicas
Inhumas,GO,NerÃ³polis,GO,2020.0,60 A 69 ANOS,MASCULINO,B572,I,1,Doença de Chagas
Inhumas,GO,NerÃ³polis,GO,2020.0,60 A 69 ANOS,MASCULINO,C159,II,2,Neoplasia maligna do esôfago
Inhumas,GO,NerÃ³polis,GO,2020.0,60 A 69 ANOS,MASCULINO,E119,IV,1,Diabetes mellitus não-insulino-dependente
Inhumas,GO,NerÃ³polis,GO,2020.0,60 A 69 ANOS,MASCULINO,E149,IV,1,Diabetes mellitus não especificado
Inhumas,GO,NerÃ³polis,GO,2020.0,70 A 79 ANOS,FEMININO,B342,I,2,"Doenças por vírus, de localização não especificada"
Inhumas,GO,NerÃ³polis,GO,2020.0,70 A 79 ANOS,FEMININO,I219,IX,1,Infarto agudo do miocárdio
Inhumas,GO,NerÃ³polis,GO,2020.0,70 A 79 ANOS,FEMININO,I499,IX,1,Outras arritmias cardíacas
Inhumas,GO,NerÃ³polis,GO,2020.0,70 A 79 ANOS,FEMININO,J440,X,2,Outras doenças pulmonares obstrutivas crônicas
Inhumas,GO,NerÃ³polis,GO,2020.0,70 A 79 ANOS,FEMININO,N039,XIV,1,Síndrome nefrítica crônica
Inhumas,GO,NerÃ³polis,GO,2020.0,70 A 79 ANOS,MASCULINO,B342,I,2,"Doenças por vírus, de localização não especificada"
Inhumas,GO,NerÃ³polis,GO,2020.0,70 A 79 ANOS,MASCULINO,E039,IV,1,Outros hipotireoidismos
Inhumas,GO,NerÃ³polis,GO,2020.0,70 A 79 ANOS,MASCULINO,E119,IV,1,Diabetes mellitus não-insulino-dependente
Inhumas,GO,NerÃ³polis,GO,2020.0,70 A 79 ANOS,MASCULINO,I490,IX,1,Outras arritmias cardíacas
Inhumas,GO,NerÃ³polis,GO,2020.0,70 A 79 ANOS,MASCULINO,I619,IX,1,Hemorragia intracerebral
Inhumas,GO,NerÃ³polis,GO,2020.0,70 A 79 ANOS,MASCULINO,N12,XIV,1,Nefrite túbulo-intersticial não especificada se aguda ou crônica
Inhumas,GO,NerÃ³polis,GO,2020.0,80 ANOS E MAIS,FEMININO,A419,I,1,Outras septicemias
Inhumas,GO,NerÃ³polis,GO,2020.0,80 ANOS E MAIS,FEMININO,B342,I,3,"Doenças por vírus, de localização não especificada"
Inhumas,GO,NerÃ³polis,GO,2020.0,80 ANOS E MAIS,FEMININO,C221,II,1,Neoplasia maligna do fígado e das vias biliares intra-hepáticas
Inhumas,GO,NerÃ³polis,GO,2020.0,80 ANOS E MAIS,FEMININO,C716,II,1,Neoplasia maligna do encéfalo
Inhumas,GO,NerÃ³polis,GO,2020.0,80 ANOS E MAIS,FEMININO,E149,IV,1,Diabetes mellitus não especificado
Inhumas,GO,NerÃ³polis,GO,2020.0,80 ANOS E MAIS,FEMININO,I64,IX,1,"Acidente vascular cerebral, não especificado como hemorrágico ou isquêmico"
Inhumas,GO,NerÃ³polis,GO,2020.0,80 ANOS E MAIS,FEMININO,G309,VI,2,Doença de Alzheimer
Inhumas,GO,NerÃ³polis,GO,2020.0,80 ANOS E MAIS,FEMININO,J189,X,2,Pneumonia por microorganismo não especificada
Inhumas,GO,NerÃ³polis,GO,2020.0,80 ANOS E MAIS,FEMININO,J439,X,1,Enfisema
Inhumas,GO,NerÃ³polis,GO,2020.0,80 ANOS E MAIS,FEMININO,J440,X,1,Outras doenças pulmonares obstrutivas crônicas
Inhumas,GO,NerÃ³polis,GO,2020.0,80 ANOS E MAIS,FEMININO,N390,XIV,1,Outros transtornos do trato urinário
Inhumas,GO,NerÃ³polis,GO,2020.0,80 ANOS E MAIS,MASCULINO,B342,I,2,"Doenças por vírus, de localização não especificada"
Inhumas,GO,NerÃ³polis,GO,2020.0,80 ANOS E MAIS,MASCULINO,I272,IX,1,Outras formas de doença cardíaca pulmonar
Inhumas,GO,NerÃ³polis,GO,2020.0,80 ANOS E MAIS,MASCULINO,I64,IX,1,"Acidente vascular cerebral, não especificado como hemorrágico ou isquêmico"
Inhumas,GO,NerÃ³polis,GO,2020.0,80 ANOS E MAIS,MASCULINO,G20,VI,1,Doença de Parkinson
Inhumas,GO,NerÃ³polis,GO,2020.0,80 ANOS E MAIS,MASCULINO,J159,X,2,Pneumonia bacteriana não classificada em outra parte
Inhumas,GO,NerÃ³polis,GO,2020.0,80 ANOS E MAIS,MASCULINO,J448,X,1,Outras doenças pulmonares obstrutivas crônicas
Inhumas,GO,NerÃ³polis,GO,2020.0,80 ANOS E MAIS,MASCULINO,J449,X,1,Outras doenças pulmonares obstrutivas crônicas
Inhumas,GO,NerÃ³polis,GO,2020.0,80 ANOS E MAIS,MASCULINO,L089,XII,1,Outras infecções localizadas da pele e do tecido subcutâneo
Inhumas,GO,Orizona,GO,2020.0,20 A 29 ANOS,MASCULINO,V445,XX,1,Ocupante de um automóvel [carro] traumatizado em colisão com um veículo de transporte pesado ou um ônibus
Inhumas,GO,Pilar de GoiÃ¡s,GO,2020.0,60 A 69 ANOS,MASCULINO,I219,IX,1,Infarto agudo do miocárdio
Inhumas,GO,Rubiataba,GO,2020.0,40 A 49 ANOS,MASCULINO,Y344,XX,1,Fatos ou eventos não especificados e intenção não determinada
Inhumas,GO,Santa Rita do Tocantins,TO,2020.0,40 A 49 ANOS,MASCULINO,V645,XX,1,Ocupante de um veículo de transporte pesado traumatizado em colisão com um outro veículo de transporte pesado ou um ônibus
Inhumas,GO,Santa Rosa de GoiÃ¡s,GO,2020.0,80 ANOS E MAIS,FEMININO,J449,X,1,Outras doenças pulmonares obstrutivas crônicas
Inhumas,GO,SÃ£o Bento do Sul,SC,2020.0,20 A 29 ANOS,MASCULINO,X954,XX,1,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
Inhumas,GO,SÃ£o JosÃ© do Rio Preto,SP,2020.0,20 A 29 ANOS,FEMININO,B200,I,1,"Doença pelo vírus da imunodeficiência humana [HIV], resultando em doenças infecciosas e parasitárias"
Inhumas,GO,SÃ£o LuÃ­s de Montes Belos,GO,2020.0,50 A 59 ANOS,MASCULINO,B342,I,1,"Doenças por vírus, de localização não especificada"
Inhumas,GO,SÃ£o LuÃ­s de Montes Belos,GO,2020.0,70 A 79 ANOS,FEMININO,B342,I,1,"Doenças por vírus, de localização não especificada"
Inhumas,GO,SÃ£o LuÃ­s de Montes Belos,GO,2020.0,80 ANOS E MAIS,MASCULINO,B342,I,1,"Doenças por vírus, de localização não especificada"
Inhumas,GO,Trindade,GO,2020.0,80 ANOS E MAIS,FEMININO,N300,XIV,1,Cistite
Inhumas,GO,ValparaÃ­so de GoiÃ¡s,GO,2020.0,70 A 79 ANOS,FEMININO,A419,I,1,Outras septicemias
Inhumas,GO,AnÃ¡polis,GO,2021.0,50 A 59 ANOS,FEMININO,B342,I,1,"Doenças por vírus, de localização não especificada"
Inhumas,GO,AnÃ¡polis,GO,2021.0,60 A 69 ANOS,FEMININO,B342,I,1,"Doenças por vírus, de localização não especificada"
Inhumas,GO,AnÃ¡polis,GO,2021.0,60 A 69 ANOS,MASCULINO,B342,I,1,"Doenças por vírus, de localização não especificada"
Inhumas,GO,AnÃ¡polis,GO,2021.0,70 A 79 ANOS,MASCULINO,B342,I,1,"Doenças por vírus, de localização não especificada"
Inhumas,GO,Aparecida de GoiÃ¢nia,GO,2021.0,30 A 39 ANOS,MASCULINO,K316,XI,1,Outras doenças do estômago e do duodeno
Inhumas,GO,Aparecida de GoiÃ¢nia,GO,2021.0,50 A 59 ANOS,FEMININO,B342,I,2,"Doenças por vírus, de localização não especificada"
Inhumas,GO,Aparecida de GoiÃ¢nia,GO,2021.0,60 A 69 ANOS,FEMININO,B342,I,2,"Doenças por vírus, de localização não especificada"
Inhumas,GO,Aparecida de GoiÃ¢nia,GO,2021.0,60 A 69 ANOS,MASCULINO,B342,I,1,"Doenças por vírus, de localização não especificada"
Inhumas,GO,Aparecida de GoiÃ¢nia,GO,2021.0,70 A 79 ANOS,FEMININO,B342,I,1,"Doenças por vírus, de localização não especificada"
Inhumas,GO,Aparecida de GoiÃ¢nia,GO,2021.0,70 A 79 ANOS,FEMININO,I509,IX,1,Insuficiência cardíaca
Inhumas,GO,Aparecida de GoiÃ¢nia,GO,2021.0,70 A 79 ANOS,MASCULINO,B342,I,2,"Doenças por vírus, de localização não especificada"
Inhumas,GO,Aparecida de GoiÃ¢nia,GO,2021.0,70 A 79 ANOS,MASCULINO,I678,IX,1,Outras doenças cerebrovasculares
Inhumas,GO,Aparecida de GoiÃ¢nia,GO,2021.0,80 ANOS E MAIS,FEMININO,B342,I,4,"Doenças por vírus, de localização não especificada"
Inhumas,GO,Aparecida de GoiÃ¢nia,GO,2021.0,80 ANOS E MAIS,FEMININO,I420,IX,1,Cardiomiopatias
Inhumas,GO,Aparecida de GoiÃ¢nia,GO,2021.0,80 ANOS E MAIS,MASCULINO,B342,I,3,"Doenças por vírus, de localização não especificada"
Inhumas,GO,Aparecida de GoiÃ¢nia,GO,2021.0,80 ANOS E MAIS,MASCULINO,K768,XI,1,Outras doenças do fígado
Inhumas,GO,AraÃ§u,GO,2021.0,60 A 69 ANOS,MASCULINO,V031,XX,1,"Pedestre traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete"
Inhumas,GO,Barra do GarÃ§as,MT,2021.0,50 A 59 ANOS,MASCULINO,I619,IX,1,Hemorragia intracerebral
Inhumas,GO,Caldas Novas,GO,2021.0,70 A 79 ANOS,FEMININO,B342,I,1,"Doenças por vírus, de localização não especificada"
Inhumas,GO,CatalÃ£o,GO,2021.0,50 A 59 ANOS,MASCULINO,B342,I,1,"Doenças por vírus, de localização não especificada"
Inhumas,GO,CaturaÃ­,GO,2021.0,60 A 69 ANOS,MASCULINO,V698,XX,1,Ocupante de um veículo de transporte pesado traumatizado em outros acidentes de transporte não especificados
Inhumas,GO,Ceres,GO,2021.0,60 A 69 ANOS,MASCULINO,B342,I,1,"Doenças por vírus, de localização não especificada"
Inhumas,GO,GoiÃ¢nia,GO,2021.0,10 A 14 ANOS,FEMININO,M321,XIII,1,Lúpus eritematoso disseminado [sistêmico]
Inhumas,GO,GoiÃ¢nia,GO,2021.0,15 A 19 ANOS,MASCULINO,D809,III,1,Imunodeficiência com predominância de defeitos de anticorpos
Inhumas,GO,GoiÃ¢nia,GO,2021.0,15 A 19 ANOS,MASCULINO,V892,XX,2,"Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)"
Inhumas,GO,GoiÃ¢nia,GO,2021.0,20 A 29 ANOS,FEMININO,B342,I,1,"Doenças por vírus, de localização não especificada"
Inhumas,GO,GoiÃ¢nia,GO,2021.0,20 A 29 ANOS,FEMININO,O994,XV,1,"Outras doenças da mãe, classificadas em outra parte, mas que complicam a gravidez o parto e o puerpério"
Inhumas,GO,GoiÃ¢nia,GO,2021.0,20 A 29 ANOS,MASCULINO,A150,I,1,"Tuberculose respiratória, com confirmação bacteriológica e histológica"
Inhumas,GO,GoiÃ¢nia,GO,2021.0,20 A 29 ANOS,MASCULINO,J960,X,1,Insuficiência respiratória não classificada de outra parte
Inhumas,GO,GoiÃ¢nia,GO,2021.0,20 A 29 ANOS,MASCULINO,X959,XX,2,Agressão por meio de disparo de outra arma de fogo ou de arma não especificada
Inhumas,GO,GoiÃ¢nia,GO,2021.0,30 A 39 ANOS,FEMININO,B207,I,1,"Doença pelo vírus da imunodeficiência humana [HIV], resultando em doenças infecciosas e parasitárias"
Inhumas,GO,GoiÃ¢nia,GO,2021.0,30 A 39 ANOS,FEMININO,B342,I,2,"Doenças por vírus, de localização não especificada"
Inhumas,GO,GoiÃ¢nia,GO,2021.0,30 A 39 ANOS,MASCULINO,A162,I,1,"Tuberculose das vias respiratórias, sem confirmação bacteriológica ou histológica"
Inhumas,GO,GoiÃ¢nia,GO,2021.0,30 A 39 ANOS,MASCULINO,B342,I,9,"Doenças por vírus, de localização não especificada"
Inhumas,GO,GoiÃ¢nia,GO,2021.0,30 A 39 ANOS,MASCULINO,K703,XI,1,Doença alcoólica do fígado
Inhumas,GO,GoiÃ¢nia,GO,2021.0,40 A 49 ANOS,FEMININO,B342,I,4,"Doenças por vírus, de localização não especificada"
Inhumas,GO,GoiÃ¢nia,GO,2021.0,40 A 49 ANOS,FEMININO,C189,II,1,Neoplasia maligna do cólon
Inhumas,GO,GoiÃ¢nia,GO,2021.0,40 A 49 ANOS,FEMININO,C541,II,1,Neoplasia maligna do corpo do útero
Inhumas,GO,GoiÃ¢nia,GO,2021.0,40 A 49 ANOS,FEMININO,E127,IV,1,Diabetes mellitus relacionado com a desnutrição
Inhumas,GO,GoiÃ¢nia,GO,2021.0,40 A 49 ANOS,FEMININO,I609,IX,1,Hemorragia subaracnóide
Inhumas,GO,GoiÃ¢nia,GO,2021.0,40 A 49 ANOS,FEMININO,I619,IX,1,Hemorragia intracerebral
Inhumas,GO,GoiÃ¢nia,GO,2021.0,40 A 49 ANOS,FEMININO,X599,XX,1,Exposição a fatores não especificados
Inhumas,GO,GoiÃ¢nia,GO,2021.0,40 A 49 ANOS,FEMININO,X769,XX,1,"Lesão autoprovocada intencionalmente pela fumaça, pelo fogo e por chamas"
Inhumas,GO,GoiÃ¢nia,GO,2021.0,40 A 49 ANOS,MASCULINO,B201,I,1,"Doença pelo vírus da imunodeficiência humana [HIV], resultando em doenças infecciosas e parasitárias"
Inhumas,GO,GoiÃ¢nia,GO,2021.0,40 A 49 ANOS,MASCULINO,B342,I,5,"Doenças por vírus, de localização não especificada"
Inhumas,GO,GoiÃ¢nia,GO,2021.0,40 A 49 ANOS,MASCULINO,C259,II,1,Neoplasia maligna do pâncreas
Inhumas,GO,GoiÃ¢nia,GO,2021.0,40 A 49 ANOS,MASCULINO,I500,IX,1,Insuficiência cardíaca
Inhumas,GO,GoiÃ¢nia,GO,2021.0,50 A 59 ANOS,FEMININO,B342,I,6,"Doenças por vírus, de localização não especificada"
Inhumas,GO,GoiÃ¢nia,GO,2021.0,50 A 59 ANOS,FEMININO,C509,II,1,Neoplasia maligna da mama
Inhumas,GO,GoiÃ¢nia,GO,2021.0,50 A 59 ANOS,FEMININO,C80,II,1,"Neoplasia maligna, sem especificação de localização"
Inhumas,GO,GoiÃ¢nia,GO,2021.0,50 A 59 ANOS,FEMININO,C857,II,1,Linfoma não-Hodgkin de outros tipos e de tipo não especificado
Inhumas,GO,GoiÃ¢nia,GO,2021.0,50 A 59 ANOS,FEMININO,D381,II,1,Neoplasia de comportamento incerto ou desconhecido do ouvido médio e dos órgãos respiratórios e intratorácicos
